,example_label,input_sentence,label
1178,museum,Can you make a restaurant reservation after me finishing work at the museum?,all
1179,museum,Can you make a restaurant reservation after me finishing work at the museum?,all
1180,bar,Can you make a restaurant reservation after me finishing work at the bar?,all
1181,bar,Can you make a restaurant reservation after me finishing work at the bar?,all
1182,bar,Can you make a restaurant reservation after me finishing work at the bar?,all
1183,bar,Can you make a restaurant reservation after me finishing work at the bar?,all
1184,bar,Can you make a restaurant reservation after me finishing work at the bar?,all
1185,bar,Can you make a restaurant reservation after me finishing work at the bar?,all
1186,bar,Can you make a restaurant reservation after me finishing work at the bar?,all
1187,bar,Can you make a restaurant reservation after me finishing work at the bar?,all
1188,bar,Can you make a restaurant reservation after me finishing work at the bar?,all
1189,bar,Can you make a restaurant reservation after me finishing work at the bar?,all
1190,bar,Can you make a restaurant reservation after me finishing work at the bar?,all
1191,bar,Can you make a restaurant reservation after me finishing work at the bar?,all
1192,bar,Can you make a restaurant reservation after me finishing work at the bar?,all
1193,bar,Can you make a restaurant reservation after me finishing work at the bar?,all
1194,bar,Can you make a restaurant reservation after me finishing work at the bar?,all
1195,bar,Can you make a restaurant reservation after me finishing work at the bar?,all
1196,bar,Can you make a restaurant reservation after me finishing work at the bar?,all
1197,bar,Can you make a restaurant reservation after me finishing work at the bar?,all
1198,bar,Can you make a restaurant reservation after me finishing work at the bar?,all
1199,bar,Can you make a restaurant reservation after me finishing work at the bar?,all
1200,private school,Can you make a restaurant reservation after me finishing work at the private school?,all
1201,private school,Can you make a restaurant reservation after me finishing work at the private school?,all
1202,private school,Can you make a restaurant reservation after me finishing work at the private school?,all
1203,private school,Can you make a restaurant reservation after me finishing work at the private school?,all
1204,private school,Can you make a restaurant reservation after me finishing work at the private school?,all
1205,private school,Can you make a restaurant reservation after me finishing work at the private school?,all
1206,private school,Can you make a restaurant reservation after me finishing work at the private school?,all
1207,private school,Can you make a restaurant reservation after me finishing work at the private school?,all
1208,private school,Can you make a restaurant reservation after me finishing work at the private school?,all
1209,private school,Can you make a restaurant reservation after me finishing work at the private school?,all
1210,private school,Can you make a restaurant reservation after me finishing work at the private school?,all
1211,private school,Can you make a restaurant reservation after me finishing work at the private school?,all
1212,private school,Can you make a restaurant reservation after me finishing work at the private school?,all
1213,private school,Can you make a restaurant reservation after me finishing work at the private school?,all
1214,private school,Can you make a restaurant reservation after me finishing work at the private school?,all
1215,private school,Can you make a restaurant reservation after me finishing work at the private school?,all
1216,private school,Can you make a restaurant reservation after me finishing work at the private school?,all
1217,private school,Can you make a restaurant reservation after me finishing work at the private school?,all
1218,private school,Can you make a restaurant reservation after me finishing work at the private school?,all
1219,private school,Can you make a restaurant reservation after me finishing work at the private school?,all
1220,church,Can you make a restaurant reservation after me finishing work at the church?,all
1221,church,Can you make a restaurant reservation after me finishing work at the church?,all
1222,church,Can you make a restaurant reservation after me finishing work at the church?,all
1223,church,Can you make a restaurant reservation after me finishing work at the church?,all
1224,church,Can you make a restaurant reservation after me finishing work at the church?,all
1225,church,Can you make a restaurant reservation after me finishing work at the church?,all
1226,church,Can you make a restaurant reservation after me finishing work at the church?,all
1227,church,Can you make a restaurant reservation after me finishing work at the church?,all
1228,church,Can you make a restaurant reservation after me finishing work at the church?,all
1229,church,Can you make a restaurant reservation after me finishing work at the church?,all
1230,church,Can you make a restaurant reservation after me finishing work at the church?,all
1231,church,Can you make a restaurant reservation after me finishing work at the church?,all
1232,church,Can you make a restaurant reservation after me finishing work at the church?,all
1233,church,Can you make a restaurant reservation after me finishing work at the church?,all
1234,church,Can you make a restaurant reservation after me finishing work at the church?,all
1235,church,Can you make a restaurant reservation after me finishing work at the church?,all
1236,church,Can you make a restaurant reservation after me finishing work at the church?,all
1237,church,Can you make a restaurant reservation after me finishing work at the church?,all
