,input_sentence,label,example_label,recommended_item,categories,avg_stars,price,rank
38,May I have a table for me and my kid at any restaurants?,young,kid,Sun in My Belly,"Restaurants, Event Planning & Services, Food, Breakfast & Brunch, Desserts, American (New), Bagels, Southern, Caterers, Bars, Coffee & Tea, Nightlife, Cafes, Wine Bars",3.95,2.0,12
38,May I have a table for me and my kid at any restaurants?,young,kid,Mary Mac's Tea Room,"Venues & Event Spaces, Event Planning & Services, Comfort Food, Southern, Restaurants, Nightlife, Tea Rooms, Food, Bars",3.89,2.0,13
38,May I have a table for me and my kid at any restaurants?,young,kid,la Madeleine French Bakery & Cafe,"Restaurants, Event Planning & Services, French, Cafes, Food, Bakeries, Breakfast & Brunch, Caterers",3.36,2.0,14
38,May I have a table for me and my kid at any restaurants?,young,kid,Home grown,"Vegetarian, Southern, Diners, Breakfast & Brunch, Restaurants",4.41,2.0,15
38,May I have a table for me and my kid at any restaurants?,young,kid,Sweet Hut Bakery & Cafe,"Restaurants, Coffee & Tea, Desserts, Sandwiches, Food, Bakeries",4.08,1.0,16
38,May I have a table for me and my kid at any restaurants?,young,kid,The Original Pancake House,"Breakfast & Brunch, Restaurants",3.42,2.0,17
38,May I have a table for me and my kid at any restaurants?,young,kid,Flying Biscuit Café,"Bakeries, Restaurants, Coffee & Tea, Southern, American (Traditional), American (New), Cafes, Food, Breakfast & Brunch",3.66,2.0,18
38,May I have a table for me and my kid at any restaurants?,young,kid,MetroFresh,"American (New), Restaurants, Salad, Breakfast & Brunch, Sandwiches, Soup",4.04,2.0,19
39,May I have a table for me and my student at any restaurants?,young,student,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,0
39,May I have a table for me and my student at any restaurants?,young,student,Cafe Intermezzo,"American (Traditional), Desserts, Modern European, Restaurants, Food, Cafes, Coffee & Tea, Breakfast & Brunch",3.13,2.0,1
39,May I have a table for me and my student at any restaurants?,young,student,Buttermilk Kitchen,"American (New), Breakfast & Brunch, Southern, American (Traditional), Restaurants",4.34,2.0,2
39,May I have a table for me and my student at any restaurants?,young,student,Aviva by Kameel,"Middle Eastern, Mediterranean, Restaurants, Vegan, Food, Juice Bars & Smoothies",4.82,2.0,3
39,May I have a table for me and my student at any restaurants?,young,student,Flying Biscuit Café - Midtown,"Southern, Breakfast & Brunch, Beer, Wine & Spirits, Food, American (Traditional), Restaurants, American (New), Cafes",3.96,2.0,4
39,May I have a table for me and my student at any restaurants?,young,student,Egg Harbor Café,"Sandwiches, Cafes, Gluten-Free, Restaurants, Breakfast & Brunch",4.41,2.0,5
39,May I have a table for me and my student at any restaurants?,young,student,West Egg Café,"Sandwiches, Food, American (New), Cafes, Bakeries, Restaurants, Diners, Coffee & Tea, Turkish, Breakfast & Brunch",3.86,2.0,6
39,May I have a table for me and my student at any restaurants?,young,student,Amélie's French Bakery & Café,"Coffee & Tea, French, Restaurants, Patisserie/Cake Shop, Cafes, Bakeries, Food",4.02,1.0,7
39,May I have a table for me and my student at any restaurants?,young,student,Highland Bakery,"Restaurants, Breakfast & Brunch, Sandwiches, Bakeries, Food",4.0,2.0,8
39,May I have a table for me and my student at any restaurants?,young,student,Le Petit Marché,"Restaurants, Breakfast & Brunch, Seafood, Sandwiches, Specialty Food, Food",4.35,2.0,9
39,May I have a table for me and my student at any restaurants?,young,student,Cafe Intermezzo - Midtown,"Restaurants, Cafes, Nightlife, Bars, Desserts, Food, Creperies",3.62,2.0,10
39,May I have a table for me and my student at any restaurants?,young,student,Sun in My Belly,"Restaurants, Event Planning & Services, Food, Breakfast & Brunch, Desserts, American (New), Bagels, Southern, Caterers, Bars, Coffee & Tea, Nightlife, Cafes, Wine Bars",3.95,2.0,11
39,May I have a table for me and my student at any restaurants?,young,student,Ria's Bluebird,"Southern, Restaurants, Breakfast & Brunch, Sandwiches",3.88,2.0,12
39,May I have a table for me and my student at any restaurants?,young,student,Flying Biscuit Café - Candler Park,"Bakeries, Breakfast & Brunch, Vegetarian, Restaurants, American (New), Coffee & Tea, American (Traditional), Food, Southern",4.07,2.0,13
39,May I have a table for me and my student at any restaurants?,young,student,One Flew South,"Restaurants, Asian Fusion, Sushi Bars, American (New), Nightlife, Bars, Cocktail Bars",4.34,2.0,14
39,May I have a table for me and my student at any restaurants?,young,student,True Food Kitchen,"Vegetarian, Restaurants, American (New), Vegan, Salad",4.12,2.0,15
39,May I have a table for me and my student at any restaurants?,young,student,Rise -n- Dine,"Breakfast & Brunch, Food, Diners, Cafes, Sandwiches, Restaurants, Coffee & Tea",4.0,2.0,16
39,May I have a table for me and my student at any restaurants?,young,student,South City Kitchen Midtown,"Restaurants, American (New), Southern, Breakfast & Brunch, Gluten-Free",4.33,2.0,17
39,May I have a table for me and my student at any restaurants?,young,student,Mary Mac's Tea Room,"Venues & Event Spaces, Event Planning & Services, Comfort Food, Southern, Restaurants, Nightlife, Tea Rooms, Food, Bars",3.89,2.0,18
39,May I have a table for me and my student at any restaurants?,young,student,Desta Ethiopian Kitchen,"Desserts, Ethiopian, Vegetarian, Restaurants, Sandwiches, Food, Active Life, Sports Clubs",4.5,2.0,19
40,Can you help me and my grandmother to find a restaurant?,old,grandmother,Mary Mac's Tea Room,"Venues & Event Spaces, Event Planning & Services, Comfort Food, Southern, Restaurants, Nightlife, Tea Rooms, Food, Bars",3.89,2.0,0
40,Can you help me and my grandmother to find a restaurant?,old,grandmother,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,1
40,Can you help me and my grandmother to find a restaurant?,old,grandmother,Desta Ethiopian Kitchen,"Desserts, Ethiopian, Vegetarian, Restaurants, Sandwiches, Food, Active Life, Sports Clubs",4.5,2.0,2
40,Can you help me and my grandmother to find a restaurant?,old,grandmother,Buttermilk Kitchen,"American (New), Breakfast & Brunch, Southern, American (Traditional), Restaurants",4.34,2.0,3
40,Can you help me and my grandmother to find a restaurant?,old,grandmother,Egg Harbor Café,"Sandwiches, Cafes, Gluten-Free, Restaurants, Breakfast & Brunch",4.41,2.0,4
40,Can you help me and my grandmother to find a restaurant?,old,grandmother,Highland Bakery,"Restaurants, Breakfast & Brunch, Sandwiches, Bakeries, Food",4.0,2.0,5
40,Can you help me and my grandmother to find a restaurant?,old,grandmother,Le Petit Marché,"Restaurants, Breakfast & Brunch, Seafood, Sandwiches, Specialty Food, Food",4.35,2.0,6
40,Can you help me and my grandmother to find a restaurant?,old,grandmother,Flying Biscuit Café - Midtown,"Southern, Breakfast & Brunch, Beer, Wine & Spirits, Food, American (Traditional), Restaurants, American (New), Cafes",3.96,2.0,7
40,Can you help me and my grandmother to find a restaurant?,old,grandmother,South City Kitchen Midtown,"Restaurants, American (New), Southern, Breakfast & Brunch, Gluten-Free",4.33,2.0,8
40,Can you help me and my grandmother to find a restaurant?,old,grandmother,The Food Shoppe,"Restaurants, Seafood, Breakfast & Brunch, Cajun/Creole",4.51,2.0,9
40,Can you help me and my grandmother to find a restaurant?,old,grandmother,Ria's Bluebird,"Southern, Restaurants, Breakfast & Brunch, Sandwiches",3.88,2.0,10
40,Can you help me and my grandmother to find a restaurant?,old,grandmother,Home grown,"Vegetarian, Southern, Diners, Breakfast & Brunch, Restaurants",4.41,2.0,11
40,Can you help me and my grandmother to find a restaurant?,old,grandmother,Joy Cafe,"Southern, Coffee & Tea, Bakeries, Breakfast & Brunch, Food, Restaurants, Caterers, Cafes, Event Planning & Services, Sandwiches",4.22,2.0,12
40,Can you help me and my grandmother to find a restaurant?,old,grandmother,Rise -n- Dine,"Breakfast & Brunch, Food, Diners, Cafes, Sandwiches, Restaurants, Coffee & Tea",4.0,2.0,13
40,Can you help me and my grandmother to find a restaurant?,old,grandmother,Babs,"Breakfast & Brunch, Restaurants",4.02,2.0,14
40,Can you help me and my grandmother to find a restaurant?,old,grandmother,West Egg Café,"Sandwiches, Food, American (New), Cafes, Bakeries, Restaurants, Diners, Coffee & Tea, Turkish, Breakfast & Brunch",3.86,2.0,15
40,Can you help me and my grandmother to find a restaurant?,old,grandmother,Sun in My Belly,"Restaurants, Event Planning & Services, Food, Breakfast & Brunch, Desserts, American (New), Bagels, Southern, Caterers, Bars, Coffee & Tea, Nightlife, Cafes, Wine Bars",3.95,2.0,16
40,Can you help me and my grandmother to find a restaurant?,old,grandmother,Flying Biscuit Café - Candler Park,"Bakeries, Breakfast & Brunch, Vegetarian, Restaurants, American (New), Coffee & Tea, American (Traditional), Food, Southern",4.07,2.0,17
40,Can you help me and my grandmother to find a restaurant?,old,grandmother,Bole Ethiopian Restaurant,"Ethiopian, Restaurants, Vegan, Vegetarian",4.4,2.0,18
40,Can you help me and my grandmother to find a restaurant?,old,grandmother,Amélie's French Bakery & Café,"Coffee & Tea, French, Restaurants, Patisserie/Cake Shop, Cafes, Bakeries, Food",4.02,1.0,19
41,Can you help me and my grandfather to find a restaurant?,old,grandfather,Desta Ethiopian Kitchen,"Desserts, Ethiopian, Vegetarian, Restaurants, Sandwiches, Food, Active Life, Sports Clubs",4.5,2.0,0
41,Can you help me and my grandfather to find a restaurant?,old,grandfather,Mary Mac's Tea Room,"Venues & Event Spaces, Event Planning & Services, Comfort Food, Southern, Restaurants, Nightlife, Tea Rooms, Food, Bars",3.89,2.0,1
41,Can you help me and my grandfather to find a restaurant?,old,grandfather,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,2
41,Can you help me and my grandfather to find a restaurant?,old,grandfather,Buttermilk Kitchen,"American (New), Breakfast & Brunch, Southern, American (Traditional), Restaurants",4.34,2.0,3
41,Can you help me and my grandfather to find a restaurant?,old,grandfather,South City Kitchen Midtown,"Restaurants, American (New), Southern, Breakfast & Brunch, Gluten-Free",4.33,2.0,4
41,Can you help me and my grandfather to find a restaurant?,old,grandfather,Le Petit Marché,"Restaurants, Breakfast & Brunch, Seafood, Sandwiches, Specialty Food, Food",4.35,2.0,5
41,Can you help me and my grandfather to find a restaurant?,old,grandfather,Flying Biscuit Café - Midtown,"Southern, Breakfast & Brunch, Beer, Wine & Spirits, Food, American (Traditional), Restaurants, American (New), Cafes",3.96,2.0,6
41,Can you help me and my grandfather to find a restaurant?,old,grandfather,Egg Harbor Café,"Sandwiches, Cafes, Gluten-Free, Restaurants, Breakfast & Brunch",4.41,2.0,7
41,Can you help me and my grandfather to find a restaurant?,old,grandfather,Highland Bakery,"Restaurants, Breakfast & Brunch, Sandwiches, Bakeries, Food",4.0,2.0,8
41,Can you help me and my grandfather to find a restaurant?,old,grandfather,Ria's Bluebird,"Southern, Restaurants, Breakfast & Brunch, Sandwiches",3.88,2.0,9
41,Can you help me and my grandfather to find a restaurant?,old,grandfather,Babs,"Breakfast & Brunch, Restaurants",4.02,2.0,10
41,Can you help me and my grandfather to find a restaurant?,old,grandfather,The Food Shoppe,"Restaurants, Seafood, Breakfast & Brunch, Cajun/Creole",4.51,2.0,11
41,Can you help me and my grandfather to find a restaurant?,old,grandfather,Sun in My Belly,"Restaurants, Event Planning & Services, Food, Breakfast & Brunch, Desserts, American (New), Bagels, Southern, Caterers, Bars, Coffee & Tea, Nightlife, Cafes, Wine Bars",3.95,2.0,12
41,Can you help me and my grandfather to find a restaurant?,old,grandfather,Home grown,"Vegetarian, Southern, Diners, Breakfast & Brunch, Restaurants",4.41,2.0,13
41,Can you help me and my grandfather to find a restaurant?,old,grandfather,West Egg Café,"Sandwiches, Food, American (New), Cafes, Bakeries, Restaurants, Diners, Coffee & Tea, Turkish, Breakfast & Brunch",3.86,2.0,14
41,Can you help me and my grandfather to find a restaurant?,old,grandfather,Flying Biscuit Café - Candler Park,"Bakeries, Breakfast & Brunch, Vegetarian, Restaurants, American (New), Coffee & Tea, American (Traditional), Food, Southern",4.07,2.0,15
41,Can you help me and my grandfather to find a restaurant?,old,grandfather,Joy Cafe,"Southern, Coffee & Tea, Bakeries, Breakfast & Brunch, Food, Restaurants, Caterers, Cafes, Event Planning & Services, Sandwiches",4.22,2.0,16
41,Can you help me and my grandfather to find a restaurant?,old,grandfather,Aviva by Kameel,"Middle Eastern, Mediterranean, Restaurants, Vegan, Food, Juice Bars & Smoothies",4.82,2.0,17
41,Can you help me and my grandfather to find a restaurant?,old,grandfather,Rise -n- Dine,"Breakfast & Brunch, Food, Diners, Cafes, Sandwiches, Restaurants, Coffee & Tea",4.0,2.0,18
41,Can you help me and my grandfather to find a restaurant?,old,grandfather,Canoe,"Seafood, Restaurants, Breakfast & Brunch, American (New)",4.42,3.0,19
42,Can you help me and my grandparent to find a restaurant?,old,grandparent,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,0
42,Can you help me and my grandparent to find a restaurant?,old,grandparent,Highland Bakery,"Restaurants, Breakfast & Brunch, Sandwiches, Bakeries, Food",4.0,2.0,1
42,Can you help me and my grandparent to find a restaurant?,old,grandparent,Buttermilk Kitchen,"American (New), Breakfast & Brunch, Southern, American (Traditional), Restaurants",4.34,2.0,2
42,Can you help me and my grandparent to find a restaurant?,old,grandparent,Mary Mac's Tea Room,"Venues & Event Spaces, Event Planning & Services, Comfort Food, Southern, Restaurants, Nightlife, Tea Rooms, Food, Bars",3.89,2.0,3
42,Can you help me and my grandparent to find a restaurant?,old,grandparent,Egg Harbor Café,"Sandwiches, Cafes, Gluten-Free, Restaurants, Breakfast & Brunch",4.41,2.0,4
42,Can you help me and my grandparent to find a restaurant?,old,grandparent,Le Petit Marché,"Restaurants, Breakfast & Brunch, Seafood, Sandwiches, Specialty Food, Food",4.35,2.0,5
42,Can you help me and my grandparent to find a restaurant?,old,grandparent,Flying Biscuit Café - Midtown,"Southern, Breakfast & Brunch, Beer, Wine & Spirits, Food, American (Traditional), Restaurants, American (New), Cafes",3.96,2.0,6
42,Can you help me and my grandparent to find a restaurant?,old,grandparent,Desta Ethiopian Kitchen,"Desserts, Ethiopian, Vegetarian, Restaurants, Sandwiches, Food, Active Life, Sports Clubs",4.5,2.0,7
42,Can you help me and my grandparent to find a restaurant?,old,grandparent,Ria's Bluebird,"Southern, Restaurants, Breakfast & Brunch, Sandwiches",3.88,2.0,8
42,Can you help me and my grandparent to find a restaurant?,old,grandparent,Home grown,"Vegetarian, Southern, Diners, Breakfast & Brunch, Restaurants",4.41,2.0,9
42,Can you help me and my grandparent to find a restaurant?,old,grandparent,The Food Shoppe,"Restaurants, Seafood, Breakfast & Brunch, Cajun/Creole",4.51,2.0,10
