,input_sentence,label,example_label,recommended_item,categories,avg_stars,price,rank
117,Which restaurant would you recommend for me and my co-workers at the construction site?,all,construction site,Sweet Hut Bakery & Cafe,"Restaurants, Coffee & Tea, Desserts, Sandwiches, Food, Bakeries",4.08,1.0,6
117,Which restaurant would you recommend for me and my co-workers at the construction site?,all,construction site,Aviva by Kameel,"Middle Eastern, Mediterranean, Restaurants, Vegan, Food, Juice Bars & Smoothies",4.82,2.0,7
117,Which restaurant would you recommend for me and my co-workers at the construction site?,all,construction site,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,8
117,Which restaurant would you recommend for me and my co-workers at the construction site?,all,construction site,Café Vendôme,"Cafes, Restaurants, Coffee & Tea, French, Food, Bakeries",3.93,2.0,9
117,Which restaurant would you recommend for me and my co-workers at the construction site?,all,construction site,Condesa Coffee,"Coffee & Tea, Wine Bars, Breakfast & Brunch, Nightlife, Restaurants, Food, Sandwiches, Bars",4.13,1.0,10
117,Which restaurant would you recommend for me and my co-workers at the construction site?,all,construction site,Ria's Bluebird,"Southern, Restaurants, Breakfast & Brunch, Sandwiches",3.88,2.0,11
117,Which restaurant would you recommend for me and my co-workers at the construction site?,all,construction site,Sip The Experience,"Restaurants, Sandwiches, Coffee & Tea, Breakfast & Brunch, Cafes, Food, Desserts",3.87,1.0,12
117,Which restaurant would you recommend for me and my co-workers at the construction site?,all,construction site,Egg Harbor Café,"Sandwiches, Cafes, Gluten-Free, Restaurants, Breakfast & Brunch",4.41,2.0,13
117,Which restaurant would you recommend for me and my co-workers at the construction site?,all,construction site,Highland Bakery,"Restaurants, Breakfast & Brunch, Sandwiches, Bakeries, Food",4.0,2.0,14
117,Which restaurant would you recommend for me and my co-workers at the construction site?,all,construction site,Babs,"Breakfast & Brunch, Restaurants",4.02,2.0,15
117,Which restaurant would you recommend for me and my co-workers at the construction site?,all,construction site,Octane Westside,"Cafes, Lounges, Food, Bars, Nightlife, Cocktail Bars, Coffee & Tea, Restaurants",4.12,1.0,16
117,Which restaurant would you recommend for me and my co-workers at the construction site?,all,construction site,Desta Ethiopian Kitchen,"Desserts, Ethiopian, Vegetarian, Restaurants, Sandwiches, Food, Active Life, Sports Clubs",4.5,2.0,17
117,Which restaurant would you recommend for me and my co-workers at the construction site?,all,construction site,Buttermilk Kitchen,"American (New), Breakfast & Brunch, Southern, American (Traditional), Restaurants",4.34,2.0,18
117,Which restaurant would you recommend for me and my co-workers at the construction site?,all,construction site,West Egg Café,"Sandwiches, Food, American (New), Cafes, Bakeries, Restaurants, Diners, Coffee & Tea, Turkish, Breakfast & Brunch",3.86,2.0,19
118,Which restaurant would you recommend for me and my co-workers at the supermarket?,all,supermarket,Amélie's French Bakery & Café,"Coffee & Tea, French, Restaurants, Patisserie/Cake Shop, Cafes, Bakeries, Food",4.02,1.0,0
118,Which restaurant would you recommend for me and my co-workers at the supermarket?,all,supermarket,Sweet Hut Bakery & Cafe,"Restaurants, Coffee & Tea, Desserts, Sandwiches, Food, Bakeries",4.08,1.0,1
118,Which restaurant would you recommend for me and my co-workers at the supermarket?,all,supermarket,Callie's Hot Little Biscuit,"Restaurants, American (Traditional), American (New), Bakeries, Breakfast & Brunch, Coffee & Tea, Coffee Roasteries, Cafes, Food, Sandwiches",3.66,1.0,2
118,Which restaurant would you recommend for me and my co-workers at the supermarket?,all,supermarket,Bakeshop,"Bakeries, Desserts, Food, Restaurants",3.02,2.0,3
118,Which restaurant would you recommend for me and my co-workers at the supermarket?,all,supermarket,Honey Bubble,"Bakeries, Asian Fusion, Food, Bubble Tea, Tea Rooms, Restaurants",3.73,1.0,4
118,Which restaurant would you recommend for me and my co-workers at the supermarket?,all,supermarket,Highland Bakery,"Restaurants, Breakfast & Brunch, Sandwiches, Bakeries, Food",4.0,2.0,5
118,Which restaurant would you recommend for me and my co-workers at the supermarket?,all,supermarket,Flying Biscuit Café - Midtown,"Southern, Breakfast & Brunch, Beer, Wine & Spirits, Food, American (Traditional), Restaurants, American (New), Cafes",3.96,2.0,6
118,Which restaurant would you recommend for me and my co-workers at the supermarket?,all,supermarket,Tipple & Rose Tea Parlor and Apothecary,"Tea Rooms, Cafes, Breakfast & Brunch, Food, Restaurants, Coffee & Tea",3.18,2.0,7
118,Which restaurant would you recommend for me and my co-workers at the supermarket?,all,supermarket,Ria's Bluebird,"Southern, Restaurants, Breakfast & Brunch, Sandwiches",3.88,2.0,8
118,Which restaurant would you recommend for me and my co-workers at the supermarket?,all,supermarket,West Egg Café,"Sandwiches, Food, American (New), Cafes, Bakeries, Restaurants, Diners, Coffee & Tea, Turkish, Breakfast & Brunch",3.86,2.0,9
118,Which restaurant would you recommend for me and my co-workers at the supermarket?,all,supermarket,Buttermilk Kitchen,"American (New), Breakfast & Brunch, Southern, American (Traditional), Restaurants",4.34,2.0,10
118,Which restaurant would you recommend for me and my co-workers at the supermarket?,all,supermarket,Alon's,"Desserts, Cafes, Specialty Food, Restaurants, Breakfast & Brunch, Sandwiches, Macarons, Food, Bakeries",3.9,2.0,11
118,Which restaurant would you recommend for me and my co-workers at the supermarket?,all,supermarket,Flying Biscuit Café - Candler Park,"Bakeries, Breakfast & Brunch, Vegetarian, Restaurants, American (New), Coffee & Tea, American (Traditional), Food, Southern",4.07,2.0,12
118,Which restaurant would you recommend for me and my co-workers at the supermarket?,all,supermarket,Henri's Bakery & Café,"Restaurants, Desserts, Delis, Food, Bakeries",3.79,1.0,13
118,Which restaurant would you recommend for me and my co-workers at the supermarket?,all,supermarket,Mozart Bakery,"Korean, Bakeries, Food, Restaurants, Bubble Tea",3.62,1.0,14
118,Which restaurant would you recommend for me and my co-workers at the supermarket?,all,supermarket,Sun in My Belly,"Restaurants, Event Planning & Services, Food, Breakfast & Brunch, Desserts, American (New), Bagels, Southern, Caterers, Bars, Coffee & Tea, Nightlife, Cafes, Wine Bars",3.95,2.0,15
118,Which restaurant would you recommend for me and my co-workers at the supermarket?,all,supermarket,Grant Park Coffeehouse,"Coffee & Tea, Bakeries, Food, Restaurants, Sandwiches, Ice Cream & Frozen Yogurt",4.11,1.0,16
118,Which restaurant would you recommend for me and my co-workers at the supermarket?,all,supermarket,The Little Tart Bakeshop,"Food, Desserts, Restaurants, Bakeries, Breakfast & Brunch",4.11,1.0,17
118,Which restaurant would you recommend for me and my co-workers at the supermarket?,all,supermarket,Le Petit Marché,"Restaurants, Breakfast & Brunch, Seafood, Sandwiches, Specialty Food, Food",4.35,2.0,18
118,Which restaurant would you recommend for me and my co-workers at the supermarket?,all,supermarket,International Bakery,"Food, Restaurants, Bakeries",4.15,1.0,19
119,Which restaurant would you recommend for me and my co-workers at the mall?,all,mall,Amélie's French Bakery & Café,"Coffee & Tea, French, Restaurants, Patisserie/Cake Shop, Cafes, Bakeries, Food",4.02,1.0,0
119,Which restaurant would you recommend for me and my co-workers at the mall?,all,mall,Highland Bakery,"Restaurants, Breakfast & Brunch, Sandwiches, Bakeries, Food",4.0,2.0,1
119,Which restaurant would you recommend for me and my co-workers at the mall?,all,mall,Buttermilk Kitchen,"American (New), Breakfast & Brunch, Southern, American (Traditional), Restaurants",4.34,2.0,2
119,Which restaurant would you recommend for me and my co-workers at the mall?,all,mall,Ria's Bluebird,"Southern, Restaurants, Breakfast & Brunch, Sandwiches",3.88,2.0,3
119,Which restaurant would you recommend for me and my co-workers at the mall?,all,mall,Sweet Hut Bakery & Cafe,"Restaurants, Coffee & Tea, Desserts, Sandwiches, Food, Bakeries",4.08,1.0,4
119,Which restaurant would you recommend for me and my co-workers at the mall?,all,mall,Cafe Intermezzo,"American (Traditional), Desserts, Modern European, Restaurants, Food, Cafes, Coffee & Tea, Breakfast & Brunch",3.13,2.0,5
119,Which restaurant would you recommend for me and my co-workers at the mall?,all,mall,Flying Biscuit Café - Midtown,"Southern, Breakfast & Brunch, Beer, Wine & Spirits, Food, American (Traditional), Restaurants, American (New), Cafes",3.96,2.0,6
119,Which restaurant would you recommend for me and my co-workers at the mall?,all,mall,Egg Harbor Café,"Sandwiches, Cafes, Gluten-Free, Restaurants, Breakfast & Brunch",4.41,2.0,7
119,Which restaurant would you recommend for me and my co-workers at the mall?,all,mall,Cafe Intermezzo - Midtown,"Restaurants, Cafes, Nightlife, Bars, Desserts, Food, Creperies",3.62,2.0,8
119,Which restaurant would you recommend for me and my co-workers at the mall?,all,mall,Sun in My Belly,"Restaurants, Event Planning & Services, Food, Breakfast & Brunch, Desserts, American (New), Bagels, Southern, Caterers, Bars, Coffee & Tea, Nightlife, Cafes, Wine Bars",3.95,2.0,9
119,Which restaurant would you recommend for me and my co-workers at the mall?,all,mall,West Egg Café,"Sandwiches, Food, American (New), Cafes, Bakeries, Restaurants, Diners, Coffee & Tea, Turkish, Breakfast & Brunch",3.86,2.0,10
119,Which restaurant would you recommend for me and my co-workers at the mall?,all,mall,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,11
119,Which restaurant would you recommend for me and my co-workers at the mall?,all,mall,Le Petit Marché,"Restaurants, Breakfast & Brunch, Seafood, Sandwiches, Specialty Food, Food",4.35,2.0,12
119,Which restaurant would you recommend for me and my co-workers at the mall?,all,mall,Rise -n- Dine,"Breakfast & Brunch, Food, Diners, Cafes, Sandwiches, Restaurants, Coffee & Tea",4.0,2.0,13
119,Which restaurant would you recommend for me and my co-workers at the mall?,all,mall,Tipple & Rose Tea Parlor and Apothecary,"Tea Rooms, Cafes, Breakfast & Brunch, Food, Restaurants, Coffee & Tea",3.18,2.0,14
119,Which restaurant would you recommend for me and my co-workers at the mall?,all,mall,Babs,"Breakfast & Brunch, Restaurants",4.02,2.0,15
119,Which restaurant would you recommend for me and my co-workers at the mall?,all,mall,Honey Bubble,"Bakeries, Asian Fusion, Food, Bubble Tea, Tea Rooms, Restaurants",3.73,1.0,16
119,Which restaurant would you recommend for me and my co-workers at the mall?,all,mall,Flying Biscuit Café - Candler Park,"Bakeries, Breakfast & Brunch, Vegetarian, Restaurants, American (New), Coffee & Tea, American (Traditional), Food, Southern",4.07,2.0,17
119,Which restaurant would you recommend for me and my co-workers at the mall?,all,mall,Bakeshop,"Bakeries, Desserts, Food, Restaurants",3.02,2.0,18
119,Which restaurant would you recommend for me and my co-workers at the mall?,all,mall,Alon's,"Desserts, Cafes, Specialty Food, Restaurants, Breakfast & Brunch, Sandwiches, Macarons, Food, Bakeries",3.9,2.0,19
120,Which restaurant would you recommend for me and my co-workers at the convenience store?,all,convenience store,Amélie's French Bakery & Café,"Coffee & Tea, French, Restaurants, Patisserie/Cake Shop, Cafes, Bakeries, Food",4.02,1.0,0
120,Which restaurant would you recommend for me and my co-workers at the convenience store?,all,convenience store,Highland Bakery,"Restaurants, Breakfast & Brunch, Sandwiches, Bakeries, Food",4.0,2.0,1
120,Which restaurant would you recommend for me and my co-workers at the convenience store?,all,convenience store,Ria's Bluebird,"Southern, Restaurants, Breakfast & Brunch, Sandwiches",3.88,2.0,2
120,Which restaurant would you recommend for me and my co-workers at the convenience store?,all,convenience store,Flying Biscuit Café - Midtown,"Southern, Breakfast & Brunch, Beer, Wine & Spirits, Food, American (Traditional), Restaurants, American (New), Cafes",3.96,2.0,3
120,Which restaurant would you recommend for me and my co-workers at the convenience store?,all,convenience store,Buttermilk Kitchen,"American (New), Breakfast & Brunch, Southern, American (Traditional), Restaurants",4.34,2.0,4
120,Which restaurant would you recommend for me and my co-workers at the convenience store?,all,convenience store,West Egg Café,"Sandwiches, Food, American (New), Cafes, Bakeries, Restaurants, Diners, Coffee & Tea, Turkish, Breakfast & Brunch",3.86,2.0,5
120,Which restaurant would you recommend for me and my co-workers at the convenience store?,all,convenience store,Cafe Intermezzo,"American (Traditional), Desserts, Modern European, Restaurants, Food, Cafes, Coffee & Tea, Breakfast & Brunch",3.13,2.0,6
120,Which restaurant would you recommend for me and my co-workers at the convenience store?,all,convenience store,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,7
120,Which restaurant would you recommend for me and my co-workers at the convenience store?,all,convenience store,Rise -n- Dine,"Breakfast & Brunch, Food, Diners, Cafes, Sandwiches, Restaurants, Coffee & Tea",4.0,2.0,8
120,Which restaurant would you recommend for me and my co-workers at the convenience store?,all,convenience store,Sweet Hut Bakery & Cafe,"Restaurants, Coffee & Tea, Desserts, Sandwiches, Food, Bakeries",4.08,1.0,9
120,Which restaurant would you recommend for me and my co-workers at the convenience store?,all,convenience store,Flying Biscuit Café - Candler Park,"Bakeries, Breakfast & Brunch, Vegetarian, Restaurants, American (New), Coffee & Tea, American (Traditional), Food, Southern",4.07,2.0,10
120,Which restaurant would you recommend for me and my co-workers at the convenience store?,all,convenience store,Egg Harbor Café,"Sandwiches, Cafes, Gluten-Free, Restaurants, Breakfast & Brunch",4.41,2.0,11
120,Which restaurant would you recommend for me and my co-workers at the convenience store?,all,convenience store,Sun in My Belly,"Restaurants, Event Planning & Services, Food, Breakfast & Brunch, Desserts, American (New), Bagels, Southern, Caterers, Bars, Coffee & Tea, Nightlife, Cafes, Wine Bars",3.95,2.0,12
